"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rf",5,1.23152709359606,0.0148148148148148,0.992647058823529,0.8,0.336658354114713,0.342364532019704
"rf",10,6.1576354679803,0.0851851851851852,0.985294117647059,0.92,0.351706036745407,0.386699507389163
"rf",15,11.576354679803,0.162962962962963,0.977941176470588,0.936170212765957,0.370473537604457,0.435960591133005
"rf",20,15.5172413793103,0.214814814814815,0.963235294117647,0.920634920634921,0.381924198250729,0.46551724137931
"rf",25,19.7044334975369,0.262962962962963,0.933823529411765,0.8875,0.389570552147239,0.487684729064039
"rf",30,26.8472906403941,0.351851851851852,0.897058823529412,0.871559633027523,0.410774410774411,0.53448275862069
"rf",35,33.4975369458128,0.425925925925926,0.845588235294118,0.845588235294118,0.425925925925926,0.566502463054187
"rf",40,40.64039408867,0.514814814814815,0.808823529411765,0.842424242424242,0.45643153526971,0.613300492610837
"rf",45,49.0147783251232,0.618518518518518,0.764705882352941,0.839195979899497,0.502415458937198,0.667487684729064
"rf",50,55.4187192118227,0.7,0.735294117647059,0.84,0.552486187845304,0.711822660098522
"rf",55,61.0837438423645,0.755555555555556,0.676470588235294,0.82258064516129,0.582278481012658,0.729064039408867
"rf",60,67.487684729064,0.807407407407407,0.588235294117647,0.795620437956204,0.606060606060606,0.733990147783251
"rf",65,76.8472906403941,0.859259259259259,0.411764705882353,0.743589743589744,0.595744680851064,0.70935960591133
"rf",70,82.7586206896552,0.9,0.316176470588235,0.723214285714286,0.614285714285714,0.704433497536946
"rf",75,87.9310344827586,0.940740740740741,0.242647058823529,0.711484593837535,0.673469387755102,0.706896551724138
"rf",80,92.8571428571429,0.974074074074074,0.161764705882353,0.697612732095491,0.758620689655173,0.701970443349754
"rf",85,97.2906403940887,0.992592592592593,0.0661764705882353,0.678481012658228,0.818181818181818,0.682266009852217
"rf",90,99.0147783251232,0.996296296296296,0.0220588235294118,0.669154228855721,0.750000000000003,0.669950738916256
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,0.246913580246914,0.00371747211895911,1,1,0.336633663366337,0.338271604938272
"rf",10,2.22222222222222,0.033457249070632,1,1,0.343434343434343,0.358024691358025
"rf",15,5.18518518518519,0.0743494423791822,0.992647058823529,0.952380952380952,0.3515625,0.382716049382716
"rf",20,11.6049382716049,0.171003717472119,0.992647058823529,0.978723404255319,0.377094972067039,0.446913580246914
"rf",25,19.7530864197531,0.286245353159851,0.977941176470588,0.9625,0.409230769230769,0.518518518518518
"rf",30,27.9012345679012,0.401486988847584,0.963235294117647,0.955752212389381,0.448630136986301,0.590123456790123
"rf",35,34.5679012345679,0.479553903345725,0.919117647058823,0.921428571428571,0.471698113207547,0.627160493827161
"rf",40,42.2222222222222,0.568773234200744,0.867647058823529,0.894736842105263,0.504273504273504,0.669135802469136
