"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"273","rf",35,59.35960591133,0.696296296296296,0.610294117647059,0.780082987551867,0.503030303030303,0.667487684729064
"274","rf",40,66.256157635468,0.785185185185185,0.580882352941177,0.788104089219331,0.576642335766424,0.716748768472906
"275","rf",45,71.1822660098522,0.840740740740741,0.544117647058823,0.785467128027682,0.632478632478633,0.741379310344828
"276","rf",50,77.0935960591133,0.896296296296296,0.477941176470588,0.773162939297125,0.698924731182796,0.75615763546798
"277","rf",55,81.5270935960591,0.918518518518519,0.389705882352941,0.749244712990937,0.706666666666667,0.741379310344828
"278","rf",60,83.9901477832512,0.92962962962963,0.338235294117647,0.736070381231672,0.707692307692308,0.731527093596059
"279","rf",65,88.423645320197,0.955555555555556,0.257352941176471,0.71866295264624,0.74468085106383,0.721674876847291
"280","rf",70,94.5812807881773,0.988888888888889,0.139705882352941,0.6953125,0.863636363636364,0.704433497536946
"281","rf",75,97.2906403940887,0.988888888888889,0.0588235294117647,0.675949367088608,0.727272727272728,0.677339901477833
"282","rf",80,99.0147783251232,0.996296296296296,0.0220588235294118,0.669154228855721,0.750000000000003,0.669950738916256
"283","rf",85,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"284","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"285","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"286","rf",5,2.46913580246914,0.0371747211895911,1,1,0.344303797468354,0.360493827160494
"287","rf",10,11.6049382716049,0.16728624535316,0.985294117647059,0.957446808510638,0.374301675977654,0.441975308641975
"288","rf",15,20.4938271604938,0.282527881040892,0.948529411764706,0.91566265060241,0.400621118012422,0.506172839506173
"289","rf",20,31.6049382716049,0.438661710037175,0.926470588235294,0.921875,0.454873646209386,0.602469135802469
"290","rf",25,40.7407407407407,0.553903345724907,0.882352941176471,0.903030303030303,0.5,0.664197530864198
