"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"165","rpart",65,84.7290640394089,0.925925925925926,0.308823529411765,0.726744186046512,0.67741935483871,0.719211822660099
"166","rpart",70,90.64039408867,0.951851851851852,0.183823529411765,0.698369565217391,0.657894736842105,0.694581280788177
"167","rpart",75,90.64039408867,0.951851851851852,0.183823529411765,0.698369565217391,0.657894736842105,0.694581280788177
"168","rpart",80,90.64039408867,0.951851851851852,0.183823529411765,0.698369565217391,0.657894736842105,0.694581280788177
"169","rpart",85,97.7832512315271,0.996296296296296,0.0588235294117647,0.677581863979849,0.88888888888889,0.682266009852217
"170","rpart",90,97.7832512315271,0.996296296296296,0.0588235294117647,0.677581863979849,0.88888888888889,0.682266009852217
"171","rpart",95,100,1,0,0.665024630541872,NA,0.665024630541872
"172","rpart",5,0,0,1,NA,0.335802469135802,0.335802469135802
"173","rpart",10,0,0,1,NA,0.335802469135802,0.335802469135802
"174","rpart",15,0,0,1,NA,0.335802469135802,0.335802469135802
"175","rpart",20,0,0,1,NA,0.335802469135802,0.335802469135802
"176","rpart",25,52.5925925925926,0.631970260223048,0.683823529411765,0.7981220657277,0.484375,0.649382716049383
"177","rpart",30,52.5925925925926,0.631970260223048,0.683823529411765,0.7981220657277,0.484375,0.649382716049383
"178","rpart",35,58.5185185185185,0.684014869888476,0.610294117647059,0.776371308016878,0.494047619047619,0.659259259259259
"179","rpart",40,87.4074074074074,0.944237918215613,0.264705882352941,0.717514124293785,0.705882352941177,0.716049382716049
"180","rpart",45,87.4074074074074,0.944237918215613,0.264705882352941,0.717514124293785,0.705882352941177,0.716049382716049
"181","rpart",50,87.4074074074074,0.944237918215613,0.264705882352941,0.717514124293785,0.705882352941177,0.716049382716049
"182","rpart",55,87.4074074074074,0.944237918215613,0.264705882352941,0.717514124293785,0.705882352941177,0.716049382716049
"183","rpart",60,87.4074074074074,0.944237918215613,0.264705882352941,0.717514124293785,0.705882352941177,0.716049382716049
"184","rpart",65,87.4074074074074,0.944237918215613,0.264705882352941,0.717514124293785,0.705882352941177,0.716049382716049
"185","rpart",70,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"186","rpart",75,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"187","rpart",80,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"188","rpart",85,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"189","rpart",90,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"190","rpart",95,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"191","rf",5,3.69458128078818,0.0555555555555556,1,1,0.347826086956522,0.37192118226601
"192","rf",10,13.7931034482759,0.203703703703704,0.992647058823529,0.982142857142857,0.385714285714286,0.467980295566502
"193","rf",15,23.3990147783251,0.322222222222222,0.941176470588235,0.91578947368421,0.411575562700965,0.529556650246305
"194","rf",20,32.7586206896552,0.440740740740741,0.897058823529412,0.894736842105263,0.446886446886447,0.5935960591133
"195","rf",25,41.6256157635468,0.540740740740741,0.830882352941177,0.863905325443787,0.476793248945148,0.637931034482759
"196","rf",30,49.5073891625616,0.62962962962963,0.772058823529412,0.845771144278607,0.51219512195122,0.677339901477833
