"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"146","rpart",0.65,100,1,0,0.675742574257426,NA,0.675742574257426
"147","rpart",0.7,100,1,0,0.675742574257426,NA,0.675742574257426
"148","rpart",0.75,100,1,0,0.675742574257426,NA,0.675742574257426
"149","rpart",0.8,100,1,0,0.675742574257426,NA,0.675742574257426
"150","rpart",0.85,100,1,0,0.675742574257426,NA,0.675742574257426
"151","rpart",0.9,100,1,0,0.675742574257426,NA,0.675742574257426
"152","rpart",0.95,100,1,0,0.675742574257426,NA,0.675742574257426
"153","rpart",0.05,26.044226044226,0.366037735849057,0.936619718309859,0.915094339622641,0.441860465116279,0.565110565110565
"154","rpart",0.1,35.3808353808354,0.475471698113208,0.873239436619718,0.875,0.47148288973384,0.614250614250614
"155","rpart",0.15,57.985257985258,0.69811320754717,0.640845070422535,0.783898305084746,0.532163742690059,0.678132678132678
"156","rpart",0.2,83.2923832923833,0.909433962264151,0.309859154929577,0.710914454277286,0.647058823529412,0.7002457002457
"157","rpart",0.25,83.2923832923833,0.909433962264151,0.309859154929577,0.710914454277286,0.647058823529412,0.7002457002457
"158","rpart",0.3,100,1,0,0.651105651105651,NA,0.651105651105651
"159","rpart",0.35,100,1,0,0.651105651105651,NA,0.651105651105651
"160","rpart",0.4,100,1,0,0.651105651105651,NA,0.651105651105651
"161","rpart",0.45,100,1,0,0.651105651105651,NA,0.651105651105651
"162","rpart",0.5,100,1,0,0.651105651105651,NA,0.651105651105651
"163","rpart",0.55,100,1,0,0.651105651105651,NA,0.651105651105651
"164","rpart",0.6,100,1,0,0.651105651105651,NA,0.651105651105651
"165","rpart",0.65,100,1,0,0.651105651105651,NA,0.651105651105651
"166","rpart",0.7,100,1,0,0.651105651105651,NA,0.651105651105651
"167","rpart",0.75,100,1,0,0.651105651105651,NA,0.651105651105651
"168","rpart",0.8,100,1,0,0.651105651105651,NA,0.651105651105651
"169","rpart",0.85,100,1,0,0.651105651105651,NA,0.651105651105651
"170","rpart",0.9,100,1,0,0.651105651105651,NA,0.651105651105651
"171","rpart",0.95,100,1,0,0.651105651105651,NA,0.651105651105651
"172","rpart",0.05,26.1083743842365,0.355311355311355,0.932330827067669,0.915094339622642,0.413333333333333,0.544334975369458
"173","rpart",0.1,37.6847290640394,0.498168498168498,0.87218045112782,0.888888888888889,0.458498023715415,0.620689655172414
"174","rpart",0.15,59.6059113300493,0.747252747252747,0.714285714285714,0.84297520661157,0.579268292682927,0.736453201970443
"175","rpart",0.2,84.4827586206897,0.937728937728938,0.345864661654135,0.746355685131195,0.73015873015873,0.74384236453202
"176","rpart",0.25,84.4827586206897,0.937728937728938,0.345864661654135,0.746355685131195,0.73015873015873,0.74384236453202
"177","rpart",0.3,84.4827586206897,0.937728937728938,0.345864661654135,0.746355685131195,0.73015873015873,0.74384236453202
"178","rpart",0.35,100,1,0,0.672413793103448,NA,0.672413793103448
"179","rpart",0.4,100,1,0,0.672413793103448,NA,0.672413793103448
"180","rpart",0.45,100,1,0,0.672413793103448,NA,0.672413793103448
"181","rpart",0.5,100,1,0,0.672413793103448,NA,0.672413793103448
"182","rpart",0.55,100,1,0,0.672413793103448,NA,0.672413793103448
"183","rpart",0.6,100,1,0,0.672413793103448,NA,0.672413793103448
"184","rpart",0.65,100,1,0,0.672413793103448,NA,0.672413793103448
"185","rpart",0.7,100,1,0,0.672413793103448,NA,0.672413793103448
"186","rpart",0.75,100,1,0,0.672413793103448,NA,0.672413793103448
"187","rpart",0.8,100,1,0,0.672413793103448,NA,0.672413793103448
"188","rpart",0.85,100,1,0,0.672413793103448,NA,0.672413793103448
"189","rpart",0.9,100,1,0,0.672413793103448,NA,0.672413793103448
"190","rpart",0.95,100,1,0,0.672413793103448,NA,0.672413793103448
"191","rf",0.05,3.45679012345679,0.0526315789473684,1,1,0.355498721227621,0.377777777777778
"192","rf",0.1,16.0493827160494,0.240601503759398,0.992805755395683,0.984615384615385,0.405882352941176,0.498765432098765
"193","rf",0.15,35.5555555555556,0.5,0.920863309352518,0.923611111111111,0.490421455938697,0.644444444444444
"194","rf",0.2,52.8395061728395,0.695488721804511,0.79136690647482,0.864485981308411,0.575916230366492,0.728395061728395
"195","rf",0.25,63.7037037037037,0.796992481203007,0.669064748201439,0.821705426356589,0.63265306122449,0.753086419753086
"196","rf",0.3,74.0740740740741,0.879699248120301,0.525179856115108,0.78,0.695238095238095,0.758024691358025
"197","rf",0.35,85.679012345679,0.962406015037594,0.345323741007194,0.737752161383285,0.827586206896552,0.750617283950617
"198","rf",0.4,92.3456790123457,0.984962406015038,0.194244604316547,0.700534759358289,0.870967741935484,0.71358024691358
"199","rf",0.45,97.037037037037,0.996240601503759,0.079136690647482,0.674300254452926,0.916666666666666,0.681481481481481
"200","rf",0.5,99.2592592592593,1,0.0215827338129496,0.661691542288557,1,0.664197530864198
"201","rf",0.55,99.7530864197531,1,0.00719424460431655,0.658415841584158,1,0.659259259259259
"202","rf",0.6,100,1,0,0.65679012345679,NA,0.65679012345679
"203","rf",0.65,100,1,0,0.65679012345679,NA,0.65679012345679
"204","rf",0.7,100,1,0,0.65679012345679,NA,0.65679012345679
"205","rf",0.75,100,1,0,0.65679012345679,NA,0.65679012345679
"206","rf",0.8,100,1,0,0.65679012345679,NA,0.65679012345679
"207","rf",0.85,100,1,0,0.65679012345679,NA,0.65679012345679
"208","rf",0.9,100,1,0,0.65679012345679,NA,0.65679012345679
"209","rf",0.95,100,1,0,0.65679012345679,NA,0.65679012345679
"210","rf",0.05,4.44444444444444,0.0659340659340659,1,1,0.341085271317829,0.37037037037037
"211","rf",0.1,18.0246913580247,0.256410256410256,0.977272727272727,0.958904109589041,0.38855421686747,0.491358024691358
"212","rf",0.15,34.0740740740741,0.472527472527473,0.931818181818182,0.934782608695652,0.460674157303371,0.622222222222222
"213","rf",0.2,54.8148148148148,0.721611721611722,0.810606060606061,0.887387387387387,0.584699453551913,0.750617283950617
"214","rf",0.25,70.1234567901235,0.842490842490842,0.590909090909091,0.809859154929577,0.644628099173554,0.760493827160494
"215","rf",0.3,80,0.904761904761905,0.416666666666667,0.762345679012346,0.679012345679012,0.745679012345679
"216","rf",0.35,88.3950617283951,0.95970695970696,0.272727272727273,0.731843575418994,0.765957446808511,0.735802469135802
"217","rf",0.4,95.3086419753086,0.985347985347985,0.113636363636364,0.696891191709845,0.789473684210527,0.701234567901235
"218","rf",0.45,99.0123456790123,0.996336996336996,0.0227272727272727,0.678304239401496,0.750000000000001,0.679012345679012
"219","rf",0.5,100,1,0,0.674074074074074,NA,0.674074074074074
"220","rf",0.55,100,1,0,0.674074074074074,NA,0.674074074074074
"221","rf",0.6,100,1,0,0.674074074074074,NA,0.674074074074074
"222","rf",0.65,100,1,0,0.674074074074074,NA,0.674074074074074
"223","rf",0.7,100,1,0,0.674074074074074,NA,0.674074074074074
"224","rf",0.75,100,1,0,0.674074074074074,NA,0.674074074074074
"225","rf",0.8,100,1,0,0.674074074074074,NA,0.674074074074074
"226","rf",0.85,100,1,0,0.674074074074074,NA,0.674074074074074
"227","rf",0.9,100,1,0,0.674074074074074,NA,0.674074074074074
"228","rf",0.95,100,1,0,0.674074074074074,NA,0.674074074074074
"229","rf",0.05,5.41871921182266,0.0777777777777778,0.992647058823529,0.954545454545455,0.3515625,0.38423645320197
"230","rf",0.1,16.5024630541872,0.237037037037037,0.977941176470588,0.955223880597015,0.392330383480826,0.485221674876847
"231","rf",0.15,32.2660098522167,0.440740740740741,0.911764705882353,0.908396946564885,0.450909090909091,0.598522167487685
"232","rf",0.2,49.5073891625616,0.644444444444444,0.801470588235294,0.865671641791045,0.531707317073171,0.697044334975369
"233","rf",0.25,67.7339901477832,0.837037037037037,0.639705882352941,0.821818181818182,0.66412213740458,0.770935960591133
"234","rf",0.3,80.2955665024631,0.918518518518519,0.426470588235294,0.760736196319018,0.725,0.753694581280788
"235","rf",0.35,91.1330049261084,0.985185185185185,0.235294117647059,0.718918918918919,0.888888888888889,0.733990147783251
"236","rf",0.4,95.0738916256158,0.992592592592593,0.132352941176471,0.694300518134715,0.9,0.704433497536946
"237","rf",0.45,97.5369458128079,1,0.0735294117647059,0.681818181818182,1,0.689655172413793
"238","rf",0.5,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"239","rf",0.55,100,1,0,0.665024630541872,NA,0.665024630541872
"240","rf",0.6,100,1,0,0.665024630541872,NA,0.665024630541872
"241","rf",0.65,100,1,0,0.665024630541872,NA,0.665024630541872
"242","rf",0.7,100,1,0,0.665024630541872,NA,0.665024630541872
"243","rf",0.75,100,1,0,0.665024630541872,NA,0.665024630541872
"244","rf",0.8,100,1,0,0.665024630541872,NA,0.665024630541872
"245","rf",0.85,100,1,0,0.665024630541872,NA,0.665024630541872
"246","rf",0.9,100,1,0,0.665024630541872,NA,0.665024630541872
"247","rf",0.95,100,1,0,0.665024630541872,NA,0.665024630541872
"248","rf",0.05,8.35380835380835,0.118518518518519,0.985401459854015,0.941176470588235,0.361930294906166,0.41031941031941
"249","rf",0.1,25.7985257985258,0.374074074074074,0.970802919708029,0.961904761904762,0.440397350993377,0.574938574938575
"250","rf",0.15,40.5405405405405,0.555555555555556,0.89051094890511,0.909090909090909,0.504132231404959,0.668304668304668
"251","rf",0.2,57.2481572481572,0.762962962962963,0.802919708029197,0.88412017167382,0.632183908045977,0.776412776412776
"252","rf",0.25,71.7444717444718,0.874074074074074,0.591240875912409,0.808219178082192,0.704347826086957,0.778869778869779
"253","rf",0.3,81.3267813267813,0.940740740740741,0.437956204379562,0.767371601208459,0.789473684210526,0.771498771498772
"254","rf",0.35,90.1719901719902,0.977777777777778,0.248175182481752,0.719346049046322,0.85,0.732186732186732
"255","rf",0.4,95.8230958230958,0.996296296296296,0.116788321167883,0.68974358974359,0.941176470588236,0.7002457002457
"256","rf",0.45,98.7714987714988,1,0.0364963503649635,0.671641791044776,1,0.675675675675676
"257","rf",0.5,99.7542997542998,1,0.0072992700729927,0.665024630541872,1,0.665847665847666
"258","rf",0.55,100,1,0,0.663390663390663,NA,0.663390663390663
"259","rf",0.6,100,1,0,0.663390663390663,NA,0.663390663390663
"260","rf",0.65,100,1,0,0.663390663390663,NA,0.663390663390663
"261","rf",0.7,100,1,0,0.663390663390663,NA,0.663390663390663
"262","rf",0.75,100,1,0,0.663390663390663,NA,0.663390663390663
"263","rf",0.8,100,1,0,0.663390663390663,NA,0.663390663390663
"264","rf",0.85,100,1,0,0.663390663390663,NA,0.663390663390663
"265","rf",0.9,100,1,0,0.663390663390663,NA,0.663390663390663
"266","rf",0.95,100,1,0,0.663390663390663,NA,0.663390663390663
"267","rf",0.05,6.43564356435644,0.0912408759124088,0.992307692307692,0.961538461538462,0.341269841269841,0.381188118811881
"268","rf",0.1,20.7920792079208,0.284671532846715,0.953846153846154,0.928571428571429,0.3875,0.5
